TF,Target,Weight
TCF19,TTK,0.7444838930627498
TCF19,TYMS,0.7037889215951726
TCF19,WDR76,0.7095331392940968
MEOX1,ABCA6,0.7268370689232583
MEOX1,ABCA8,0.8042326935045605
MEOX1,ABCA9,0.7251850876703053
MEOX1,ABCB1,0.7167698279435681
MEOX1,ABI3BP,0.7414004923479303
MEOX1,ADH1B,0.7417225712497565
MEOX1,ADH1C,0.7033869457368893
MEOX1,ADIPOQ,0.7010553385006356
MEOX1,BMX,0.7774352344162893
MEOX1,C7,0.804793289222174
MEOX1,CCL15,0.7264745103281185
MEOX1,CLEC10A,0.7405874118938135
MEOX1,DARC,0.8586637155199511
MEOX1,DNASE1L3,0.7917567906755266
MEOX1,EBF3,0.72682603192086
MEOX1,EDG1,0.7423925717013808
MEOX1,ENPP2,0.7325259184327657
MEOX1,FLI1,0.7018185290162662
MEOX1,FREM1,0.7612259970071671
MEOX1,FXYD1,0.7371573238680499
MEOX1,GDF10,0.7644079328064768
MEOX1,GRRP1,0.7078551326467427
MEOX1,IGF1,0.7620445900453775
MEOX1,IL33,0.8184486066612962
MEOX1,ITIH5,0.7342637337405568
MEOX1,ITM2A,0.7823319177294225
MEOX1,MAP1LC3C,0.7200966714623928
MEOX1,MEOX2,0.787088388580806
MEOX1,MFAP4,0.722988639684499
MEOX1,PDE2A,0.7242716155330283
MEOX1,PI16,0.7674626293823178
MEOX1,SCARA5,0.7729866194383773
MEOX1,SDPR,0.7558902274106303
MEOX1,SELP,0.8322768217846597
MEOX1,TEK,0.7072548704335522
MEOX1,TGFBR2,0.7092250158245239
MEOX1,TNNT3,0.7063082706428411
MEOX1,TPO,0.7901491241761059
MEOX1,TSPAN7,0.7529645734743314
ETV7,CXCL11,0.7441985051676901
ETV7,OAS2,0.7100847704870563
ETV7,STAT1,0.7091478703379653
ETV7,TAP1,0.7686878418111981
POU3F3,ARRDC5,0.7700629559194397
POU3F3,ARTN,0.7033120856291907
POU3F3,AVP,0.866954447316259
POU3F3,C9ORF62,0.9579365426073744
POU3F3,CASKIN1,0.9750165343886205
POU3F3,CDH24,0.9421294404918164
POU3F3,DLGAP3,0.8729302330893994
POU3F3,FBXL17,0.9597465622490866
POU3F3,FBXL8,0.9028342779687669
POU3F3,GPR156,0.7855233455727929
POU3F3,GPR78,0.7013992204105418
POU3F3,GRIN2D,0.9766027374378962
POU3F3,LCE5A,0.9674531389912423
POU3F3,LOC201175,0.8531953234085933
POU3F3,LOC389199,0.8207066779667769
POU3F3,LRFN1,0.8127247019544065
POU3F3,MAFA,0.871122437370129
POU3F3,NEUROG3,0.8966558384687777
POU3F3,NLF1,0.7343136174437852
POU3F3,P2RY4,0.7620914428253559
POU3F3,PARP10,0.8999740906669519
POU3F3,PRR7,0.7394262106770749
POU3F3,SCRT2,0.8818519136819741
POU3F3,SOX3,0.9352825764546117
POU3F3,ZNF467,0.8874952354193771
POU3F3,ZNF579,0.9104144529484675
POU3F3,ZNF784,0.8963239879932573
POU3F3,ZNF787,0.8548596092113152
ZNF521,DZIP1,0.7030671939003987
ZNF177,ZNF559,0.7286676199936075
EGR1,CAV1,0.7125566292066075
EGR1,CYR61,0.8103411684109099
EGR1,DUSP1,0.8161390743055602
EGR1,EGR2,0.7829932651915783
EGR1,EGR3,0.7046006054962791
EGR1,FOS,0.8608811405013692
EGR1,FOSB,0.8501969435240048
EGR1,FXYD1,0.7055857782379605
EGR1,GRASP,0.7138903190828637
EGR1,IER2,0.7247051023428973
EGR1,JUNB,0.7043134383287811
EGR1,NR4A1,0.7620674142789192
EGR1,SDPR,0.7347544482737933
EGR1,SPRY1,0.7125601671737948
EGR1,ZFP36,0.8402549513968928
ZNF471,MGC9913,0.7316327348229706
ZNF471,ZNF667,0.7031199955156714
WDHD1,ANLN,0.7646145209243015
WDHD1,ARHGAP11A,0.732675698476511
WDHD1,ASF1B,0.7079079659682859
WDHD1,ASPM,0.7785246106774171
WDHD1,ATAD5,0.7058845942798366
WDHD1,AURKA,0.7076331785187576
WDHD1,AURKB,0.7104485117283483
WDHD1,BIRC5,0.7201976347188959
WDHD1,BLM,0.7659306090195568
WDHD1,BRIP1,0.7021868797908871
WDHD1,BUB1,0.7953299680040734
WDHD1,BUB1B,0.7771004808763943
WDHD1,C12ORF48,0.727114078857898
WDHD1,C13ORF3,0.7719662931139238
WDHD1,C15ORF42,0.750078053753425
WDHD1,C16ORF59,0.7251347021114732
WDHD1,C18ORF24,0.7163425556498526
WDHD1,C1ORF135,0.7048239475564159
WDHD1,CASC5,0.7384859473012861
WDHD1,CCNA2,0.7323281818325238
WDHD1,CCNB1,0.7327901844556378
WDHD1,CCNB2,0.7637980812402688
WDHD1,CCNE2,0.7227812410259291
WDHD1,CDC2,0.7405097260857614
WDHD1,CDC20,0.731102839211759
WDHD1,CDC25C,0.7127931947850755
WDHD1,CDC45L,0.7630252934751766
WDHD1,CDCA2,0.7048829292287492
WDHD1,CDCA3,0.7203614483313138
WDHD1,CDCA5,0.7633239975580223
WDHD1,CDCA8,0.7748244513394874
WDHD1,CDKN3,0.8127775449816836
WDHD1,CENPA,0.7769800863333113
WDHD1,CENPE,0.7620371043170697
WDHD1,CENPF,0.7685881088736358
WDHD1,CENPI,0.7813120203255978
WDHD1,CENPO,0.7113676563406302
WDHD1,CEP55,0.7762517438985953
WDHD1,CHEK1,0.789060901158848
WDHD1,CLSPN,0.7647268119227337
WDHD1,DEPDC1,0.755379559411043
WDHD1,DEPDC1B,0.7789336029302604
WDHD1,DIAPH3,0.7097978781733978
WDHD1,DKFZP762E1312,0.7767456526364589
WDHD1,DLG7,0.867244881647124
WDHD1,DNA2L,0.7316930853743715
WDHD1,DONSON,0.7127756505935867
WDHD1,DTL,0.7360797379656975
WDHD1,E2F7,0.7135256130793112
WDHD1,ECT2,0.7020474658598178
WDHD1,ERCC6L,0.7999204209140954
WDHD1,ESCO2,0.7212163185651095
WDHD1,EXO1,0.7919307319965975
WDHD1,EZH2,0.7091886911360966
WDHD1,FAM54A,0.7621069369274637
WDHD1,FAM64A,0.7247067802790016
WDHD1,FAM83D,0.7414664615746872
WDHD1,FANCI,0.7461174248479719
WDHD1,FEN1,0.7269080250770551
WDHD1,FOXM1,0.7487906033255163
WDHD1,GINS1,0.7363492593113742
WDHD1,GSG2,0.7191614623609349
WDHD1,GTSE1,0.7132232977271692
WDHD1,HELLS,0.7476685976618211
WDHD1,HMMR,0.7235705854982472
WDHD1,KIAA0101,0.7000206229257752
WDHD1,KIF11,0.785229015521454
WDHD1,KIF14,0.7666778376605179
WDHD1,KIF15,0.7859948416779406
WDHD1,KIF18A,0.7905656192893287
WDHD1,KIF20A,0.7658051927532902
WDHD1,KIF23,0.7796811903293165
WDHD1,KIF2C,0.7689819899508867
WDHD1,KIF4A,0.783660770876924
WDHD1,KIF4B,0.7581755323864023
WDHD1,KIFC1,0.7339349291215955
WDHD1,MCM10,0.7842075078383477
WDHD1,MCM2,0.7362591688139108
WDHD1,MCM6,0.7315716144853311
WDHD1,MELK,0.7940228512195527
WDHD1,MKI67,0.74607951144936
WDHD1,MND1,0.7001083724227306
WDHD1,NCAPG2,0.7196780008070572
WDHD1,NCAPH,0.7703001759076383
WDHD1,NDC80,0.7805533530366034
WDHD1,NEIL3,0.7392742272422845
WDHD1,NEK2,0.7260389956170266
WDHD1,NUF2,0.7499911834157926
WDHD1,NUSAP1,0.7385519086022619
WDHD1,OIP5,0.7548944502569209
WDHD1,ORC1L,0.7325664649243591
WDHD1,PBK,0.7241127098159994
WDHD1,PLK1,0.7131249607901513
WDHD1,PLK4,0.7644300156788987
WDHD1,POLE2,0.7282951033508611
WDHD1,POLG,0.7061087287598204
WDHD1,POLQ,0.7541007467462015
WDHD1,PRC1,0.7300591836852662
WDHD1,PTTG1,0.7306697111597595
WDHD1,PTTG2,0.7171008976212706
WDHD1,PTTG3,0.7261215110485251
WDHD1,RACGAP1,0.729006137982651
WDHD1,RAD51,0.7487858424250696
WDHD1,RAD51AP1,0.7000805226111554
WDHD1,RAD54L,0.757827793541988
WDHD1,RNASEH2A,0.7159975290948778
WDHD1,RRM2,0.7343766141511873
WDHD1,SGOL1,0.723881574981012
WDHD1,SGOL2,0.7483838977458054
WDHD1,SHCBP1,0.7037358533741184
WDHD1,SMC4,0.7051616872321059
WDHD1,SPAG5,0.7267048249458983
WDHD1,SPC25,0.7534387331107207
WDHD1,STIL,0.7771445152402128
WDHD1,STMN1,0.7222060598530724
WDHD1,TOP2A,0.712110128701871
WDHD1,TPX2,0.7887410762189346
WDHD1,TRIP13,0.7052124853318753
WDHD1,TTK,0.8212094097141787
WDHD1,UBE2C,0.7299334883636945
WDHD1,UBE2T,0.7593920059814148
WDHD1,UHRF1,0.7072174006271795
WDHD1,ZWINT,0.7434269359087616
HOXA10,HOXA9,0.7269135097575551
RBAK,RCP9,0.7402109854025056
RBAK,ZNF800,0.7622256700323268
NEUROG3,ARRDC5,0.8348732683047262
NEUROG3,ARTN,0.7253419519996223
NEUROG3,AVP,0.8627476499420886
NEUROG3,BBC3,0.7139269303383922
NEUROG3,C9ORF62,0.9384083410266866
NEUROG3,CASKIN1,0.9174201177936419
NEUROG3,CDH24,0.9494860050101366
NEUROG3,DLGAP3,0.932275168355308
NEUROG3,FBXL17,0.946671565464286
NEUROG3,FBXL8,0.9035344771883457
NEUROG3,GPR156,0.8407691046947241
NEUROG3,GPR78,0.7396513933158668
NEUROG3,GRIN2D,0.9191427922916966
NEUROG3,LCE5A,0.9146980238684184
NEUROG3,LOC201175,0.9004038254646237
NEUROG3,LOC389199,0.8649305406432704
NEUROG3,LRFN1,0.8276930809482322
NEUROG3,MAFA,0.8804131149869013
NEUROG3,NLF1,0.7614606112946527
NEUROG3,P2RY4,0.8255441359138508
NEUROG3,PARP10,0.8717595272567269
NEUROG3,POU3F3,0.8966558384687778
NEUROG3,PRR7,0.7946655445677919
NEUROG3,SCRT2,0.8989914041755569
NEUROG3,SOX3,0.8935085041784748
NEUROG3,ZNF467,0.8483344703981256
NEUROG3,ZNF579,0.9144156033830443
NEUROG3,ZNF784,0.9083041238630968
NEUROG3,ZNF787,0.885348000493405
ERG,ABCA6,0.7341290553760494
ERG,ABCA8,0.7660447685852846
ERG,ABCA9,0.7019344284294685
ERG,ADCY4,0.713415810881748
ERG,AKAP12,0.7564303209299971
ERG,ANGPTL1,0.7472412136728592
ERG,ANKRD47,0.7584369183389392
ERG,AOC3,0.829252190070701
ERG,AQP1,0.7658154484218823
ERG,ARHGAP20,0.7083650757939277
ERG,ASPA,0.7419866074994821
ERG,BMX,0.8082576633947449
ERG,C10ORF56,0.7088387351929671
ERG,C20ORF160,0.7218369865265591
ERG,C2ORF32,0.8234093298039911
ERG,C6ORF189,0.7723667540263851
ERG,C9ORF125,0.7094189118293042
ERG,CAV1,0.7602189418177444
ERG,CCL15,0.7148624954657486
ERG,CD200,0.700842073942683
ERG,CD34,0.7948223626673884
ERG,CFHR3,0.702871819828078
ERG,CLDN5,0.7441600155995262
ERG,CLEC3B,0.7365133973021515
ERG,CORO2B,0.7017483066596818
ERG,CYTL1,0.7122318010553017
ERG,DARC,0.7098914118833426
ERG,DLC1,0.7175403444171556
ERG,EBF1,0.774118388301732
ERG,EBF3,0.7690149940428673
ERG,ECM2,0.7138864531425836
ERG,EDG1,0.8573685619549704
ERG,EDNRB,0.7170775267891244
ERG,EMCN,0.8300969124895824
ERG,ENPP2,0.7026821190783349
ERG,FAM124B,0.771519144642924
ERG,FHL1,0.7478793702564969
ERG,FLI1,0.7009071642868991
ERG,FLRT2,0.737817057911233
ERG,FXYD1,0.7155221220219149
ERG,GDF10,0.7145622896211096
ERG,GNG11,0.8506284330736068
ERG,GPR124,0.7058110119543043
ERG,GPR146,0.7350955976058366
ERG,GRASP,0.8058191210827124
ERG,GRRP1,0.750368579458803
ERG,IGF1,0.74767441115479
ERG,IL33,0.7035390931431582
ERG,IPO11,0.7971196857850175
ERG,ITIH5,0.7304202244982363
ERG,ITM2A,0.7068069410955243
ERG,JAM2,0.8363029187067984
ERG,JAM3,0.7241837809120646
ERG,LDB2,0.8801301955763406
ERG,LHFP,0.8102520531718075
ERG,LMO2,0.704496766167185
ERG,LOC221091,0.741925989613124
ERG,LOC338328,0.7066626115040634
ERG,MEOX2,0.755467238831015
ERG,MFAP4,0.7092783257326333
ERG,MMP28,0.7031457203171312
ERG,MMRN2,0.7283547657794484
ERG,MYCT1,0.8139693413144115
ERG,NDN,0.7387181792441937
ERG,NPR1,0.7197556482222132
ERG,PCSK5,0.7148061338494851
ERG,PDE1A,0.8056824479974687
ERG,PDE2A,0.7860364788138514
ERG,PDGFD,0.7106132833961367
ERG,PLAC9,0.7360200033139402
ERG,PPAP2A,0.7763045074211463
ERG,PTPRB,0.8445617813174622
ERG,RBMS3,0.7532612046881667
ERG,RHOJ,0.8327576600774391
ERG,ROBO4,0.7132957040304263
ERG,RUNX1T1,0.735148381061407
ERG,SCN4B,0.7341574695988581
ERG,SDPR,0.7589659738827025
ERG,SHE,0.7559880074165338
ERG,SLIT2,0.7552553808143492
ERG,SPARCL1,0.7133808091330952
ERG,SPRY1,0.7115684033234878
ERG,SVEP1,0.7687603024525171
ERG,TBX15,0.7171393253964815
ERG,TEK,0.852230874965643
ERG,TGFBR2,0.7488829745976195
ERG,THSD1,0.7451314229836443
ERG,TMEM22,0.7273390611614604
ERG,TPO,0.7266136440213159
ERG,TSPAN7,0.7393200073565136
ERG,USHBP1,0.7223591041604897
FOXO1,ABCA6,0.747143223995305
FOXO1,ABCA8,0.7125380988304544
FOXO1,ABCA9,0.7032775131755945
FOXO1,AKAP12,0.7553975292425585
FOXO1,ARHGAP20,0.7293602067643576
FOXO1,C2ORF32,0.7656944930153753
FOXO1,CAV1,0.7596394679166811
FOXO1,CAV2,0.725774430241786
FOXO1,CFHR3,0.7093458923273948
FOXO1,CXCL12,0.714701076264068
FOXO1,EBF1,0.7119638511627431
FOXO1,ECM2,0.7067898520263852
FOXO1,EDG1,0.71643354057774
FOXO1,F10,0.7062218840516645
FOXO1,FHL1,0.7350198793567169
FOXO1,FLRT2,0.7534312108767838
FOXO1,FOXN3,0.70227343927968
FOXO1,FXYD1,0.7011422326268318
FOXO1,GNG11,0.7520477277782066
FOXO1,ITIH5,0.7150574193176256
FOXO1,ITM2A,0.7239901720793505
FOXO1,JAM2,0.7412850764134753
FOXO1,KCTD12,0.7487699935346207
FOXO1,LDB2,0.7034298256177958
FOXO1,LHFP,0.7346444047313215
FOXO1,LIMS2,0.7119576912291605
FOXO1,LOC221091,0.7229567123843867
FOXO1,MFAP4,0.7386598160186226
FOXO1,NDN,0.7648787956425628
FOXO1,PPAP2B,0.7029062342003155
FOXO1,PROS1,0.7146039088489502
FOXO1,RBMS3,0.7724086409692776
FOXO1,RHOJ,0.7188046903266023
FOXO1,RUNX1T1,0.7318729850087032
FOXO1,SDPR,0.7178525650499076
FOXO1,SRPX,0.7257245936941793
FOXO1,SVEP1,0.7457733819257912
FOXO1,SYNE1,0.7222544855624523
FOXO1,TGFBR2,0.7663204959792532
FOXO1,TSHZ2,0.7189481818078534
TFDP3,TFDP1,0.8489634392095755
GLI2,CCDC80,0.7486670373421448
GLI2,COL14A1,0.7424618558324315
GLI2,FLRT2,0.7605303747502505
GLI2,FSTL1,0.7782606024630803
GLI2,GLT8D2,0.7163303469666842
GLI2,GPR124,0.7021447066712188
GLI2,JAM3,0.7134583077430486
GLI2,MFAP4,0.7318847157255643
GLI2,MSRB3,0.7149073765768023
GLI2,NAP1L3,0.7149421391886236
GLI2,NDN,0.7174859529534069
GLI2,PCSK5,0.7071893580218976
GLI2,PDGFRA,0.7431800900301039
GLI2,RBMS3,0.734026632212673
GLI2,RUNX1T1,0.7492215943910352
GLI2,SLIT2,0.7318049845020109
GLI2,TCF4,0.7057699034320152
SOX7,MYCT1,0.706289369715069
ZNF423,C10ORF56,0.7215701931362066
ZNF423,C2ORF32,0.7521575010967854
ZNF423,DCN,0.7048432896732751
ZNF423,NDN,0.7011749672378934
PARP12,IFIT3,0.7044805682192403
PARP12,OAS1,0.733270188587906
PARP12,OAS2,0.7225363380261701
PARP12,OAS3,0.7546304620475042
PARP12,OASL,0.7198811851634973
PARP12,PARP14,0.7233894805949762
PARP12,STAT1,0.7039417025788244
PARP12,TAP1,0.7503821006706027
VSX1,NDRG2,0.8491300786490865
E2F2,ANLN,0.748957745369133
E2F2,ARHGAP11A,0.7463466458439904
E2F2,ASF1B,0.7296833223123382
E2F2,ASPM,0.7500021438946295
E2F2,AURKA,0.7335040781673279
E2F2,AURKB,0.7914654057609837
E2F2,BIRC5,0.7488062182852404
E2F2,BLM,0.8156624101461167
E2F2,BUB1,0.7849367544329482
E2F2,BUB1B,0.7690602622958529
E2F2,C13ORF3,0.7732552171346244
E2F2,C15ORF42,0.8260277572110974
E2F2,C18ORF24,0.7557875667468398
E2F2,C1ORF135,0.7808148572524382
E2F2,CCNA2,0.7822847116754275
E2F2,CCNB1,0.7121671763476771
E2F2,CCNB2,0.8044036867402781
E2F2,CDC2,0.7383736040467189
E2F2,CDC20,0.8048445855499303
E2F2,CDC25A,0.7426415748929256
E2F2,CDC25C,0.7211192949950463
E2F2,CDC45L,0.8167785940174694
E2F2,CDCA3,0.7848618248510706
E2F2,CDCA5,0.8067115018490011
E2F2,CDCA8,0.8281504036953136
E2F2,CDKN3,0.7441127371450713
E2F2,CDT1,0.7693320607430016
E2F2,CENPA,0.8009657549812542
E2F2,CENPE,0.7611778767619845
E2F2,CENPF,0.7255548970443759
E2F2,CENPI,0.7366454879178214
E2F2,CENPM,0.7470932386281014
E2F2,CENPN,0.7430612063566068
E2F2,CENPO,0.7665881044602952
E2F2,CEP55,0.7860172937266598
E2F2,CHEK1,0.7654735347124889
E2F2,CLSPN,0.7488874016571224
E2F2,CTPS,0.7127910255543729
E2F2,DEPDC1,0.7381144616711207
E2F2,DEPDC1B,0.7684742183945007
E2F2,DKFZP762E1312,0.8189336764053246
E2F2,DLG7,0.7941479138337959
E2F2,DONSON,0.7024067472402787
E2F2,E2F1,0.7453649924985531
E2F2,ERCC6L,0.7186008890066604
E2F2,EXO1,0.7699526511936022
E2F2,FAM54A,0.7590601511012818
E2F2,FAM64A,0.7673307736586974
E2F2,FAM83D,0.7344339397091172
E2F2,FANCA,0.7339592843402599
E2F2,FANCI,0.7499417536559545
E2F2,FOXM1,0.8037230649646139
E2F2,GTSE1,0.7888706311657002
E2F2,IQGAP3,0.700472577995723
E2F2,KIF11,0.7544840734452437
E2F2,KIF14,0.717520069690255
E2F2,KIF15,0.7561577917349668
E2F2,KIF20A,0.7560079022427485
E2F2,KIF23,0.7371388691492087
E2F2,KIF2C,0.83478762158877
E2F2,KIF4A,0.7587222987190634
E2F2,KIF4B,0.7262526179518336
E2F2,KIFC1,0.768314920181936
E2F2,MCM10,0.8064976355895813
E2F2,MCM2,0.7066165761700988
E2F2,MCM4,0.7203423651299824
E2F2,MELK,0.8079548486423085
E2F2,MKI67,0.737472584041721
E2F2,MND1,0.7342232285864049
E2F2,MYBL2,0.7888289617656834
E2F2,NCAPG2,0.7105493352785125
E2F2,NCAPH,0.7660492001254352
E2F2,NDC80,0.7936839706008691
E2F2,NEIL3,0.7244148873750843
E2F2,NUF2,0.7307268678471336
E2F2,NUSAP1,0.7570169556651164
E2F2,OIP5,0.7639805313668182
E2F2,ORC1L,0.801159669170192
E2F2,ORC6L,0.7136451855771349
E2F2,PIF1,0.7549123033317903
E2F2,PKMYT1,0.713482770972658
E2F2,PLK1,0.769927574130607
E2F2,POLQ,0.7698511646953046
E2F2,PRC1,0.7533548026536621
E2F2,PTTG1,0.7716835657698373
E2F2,PTTG2,0.7743671910861402
E2F2,PTTG3,0.7817588264192291
E2F2,RACGAP1,0.7026183172502389
E2F2,RAD51,0.7992270598432956
E2F2,RAD54L,0.824514693911606
E2F2,RRM2,0.7287413897344872
E2F2,SGOL1,0.7518361617606887
E2F2,SPAG5,0.7001872158917407
E2F2,SPC25,0.757987231078252
E2F2,STIL,0.7326504502955935
E2F2,STMN1,0.7894405061682919
E2F2,TACC3,0.7043366056898289
E2F2,TPX2,0.78128385359399
E2F2,TRIP13,0.7533023704139483
E2F2,TROAP,0.7218139047502208
E2F2,TTK,0.7838961155420687
E2F2,UBE2C,0.7889753718384818
E2F2,UBE2S,0.7072589751780345
E2F2,UBE2T,0.7109295736968347
E2F2,WDR62,0.7188828123881956
FOS,AXUD1,0.7053995969917973
FOS,CYR61,0.7212189924162226
FOS,DUSP1,0.8631830530425719
FOS,EGR1,0.8608811405013692
FOS,FOSB,0.8722061570988577
FOS,JUNB,0.7648500790534731
FOS,SDPR,0.7138602913664452
FOS,ZFP36,0.8639794185776402
SPDEF,AGR2,0.7611212014277611
SPDEF,C17ORF28,0.7280535873121164
SPDEF,CA12,0.7140015448750027
SPDEF,CAPN13,0.7243076278739715
SPDEF,CHODL,-0.7145047509147509
SPDEF,CREB3L4,0.7520636079627689
SPDEF,FLJ40504,0.7605201560878709
SPDEF,FOXA1,0.8751068457353238
SPDEF,FOXC1,-0.7037246621041903
SPDEF,GATA3,0.7172382057750087
SPDEF,KRT18,0.7490460213375204
SPDEF,LOC400451,0.7264180657188842
SPDEF,MLPH,0.8601499966741628
SPDEF,PRR15,0.7799781749556088
SPDEF,SLC44A4,0.7730013007082077
SPDEF,STARD10,0.7313982916406122
SPDEF,TSPAN1,0.7091215119623026
SPDEF,XBP1,0.7873748164935993
SPDEF,ZNF552,0.7128819976031974
FLI1,ABCA6,0.7150950293103838
FLI1,ABCB1,0.7181822082288504
FLI1,ABI3BP,0.7571718804714804
FLI1,ACSL4,0.704805794080034
FLI1,ALDH1A1,0.7067595265519117
FLI1,AP1S2,0.7369699980830684
FLI1,APBB1IP,0.7892901600144865
FLI1,C10ORF54,0.7250702441510349
FLI1,C2ORF32,0.7582679541960994
FLI1,CCDC69,0.7170622928806026
FLI1,CCND2,0.7458589608728045
FLI1,CD200,0.7337437446124316
FLI1,CD69,0.7411093453516711
FLI1,CFH,0.7335819423350672
FLI1,CFHR3,0.7051620431627624
FLI1,CLEC10A,0.7031634156747063
FLI1,CLEC2B,0.713624107046629
FLI1,CLIC2,0.8168095420495692
FLI1,DNASE1L3,0.7177653422752632
FLI1,DOCK11,0.7044458329484394
FLI1,EBF3,0.7082845828586237
FLI1,EDG1,0.8083302000951054
FLI1,ENPP2,0.7763094430516632
FLI1,ERG,0.7009071642868993
FLI1,FYN,0.7275694197193603
FLI1,GAB3,0.8473062735125669
FLI1,GIMAP1,0.8462016329796724
FLI1,GIMAP4,0.7343267727367466
FLI1,GIMAP6,0.7645980804765004
FLI1,GIMAP7,0.7415257158184639
FLI1,GIMAP8,0.8441633961531144
FLI1,GMFG,0.864751012623892
FLI1,GNG2,0.7927704418280278
FLI1,GRASP,0.7048988649474934
FLI1,HOM-TES-103,0.7231825709366393
FLI1,HSD17B11,0.7136035168252172
FLI1,ICAM2,0.7004257899116664
FLI1,IL33,0.7102033535842858
FLI1,ITM2A,0.7873244809413462
FLI1,JAM2,0.7209715235983296
FLI1,KCTD12,0.802228967282992
FLI1,LDB2,0.7055992033112372
FLI1,LMO2,0.7605609076661575
FLI1,LRMP,0.7273653460413647
FLI1,MEF2C,0.7138632333043358
FLI1,MEOX1,0.7018185290162662
FLI1,MEOX2,0.7244024563587178
FLI1,MFNG,0.8592948875926653
FLI1,MS4A6A,0.7446422602895898
FLI1,NLRP3,0.7032007640092717
FLI1,P2RY14,0.7047187946920563
FLI1,PLCL2,0.7023870052528729
FLI1,PPP1R16B,0.7503485669511148
FLI1,PTGER4,0.7821201854076595
FLI1,RASGRP2,0.7266815082189573
FLI1,RCSD1,0.7680702621089571
FLI1,RGS18,0.736467132257856
FLI1,SLC9A9,0.8410155963478302
FLI1,TEK,0.7143179082823525
FLI1,TGFBR2,0.838733951584788
FLI1,TLR4,0.8182395779430842
FLI1,TSPAN7,0.7147559398711673
FLI1,VAMP5,0.7217115043568482
FLI1,ZEB2,0.7138957211572627
WT1,WIT1,0.8960287906808302
PPARG,ABCA6,0.7004261629489434
PPARG,ABCA8,0.7309158980601408
PPARG,ABCA9,0.7075463346554238
PPARG,ACVR1C,0.7534860816845333
PPARG,ADH1B,0.7062841559179349
PPARG,ADIPOQ,0.7177433909826464
PPARG,ALDH1L1,0.7748101473078203
PPARG,AOC3,0.7996248056427443
PPARG,AQP7,0.8091206736230994
PPARG,AQP7P2,0.7968812771532697
PPARG,ARHGAP20,0.7031026151910723
PPARG,ASPA,0.7473361650680199
PPARG,ATOH8,0.7332464926429583
PPARG,BTNL9,0.739769421210533
PPARG,C14ORF139,0.7576051093179023
PPARG,C6ORF189,0.7005338008444296
PPARG,CA4,0.7654820575258695
PPARG,CAV1,0.8038829949782813
PPARG,CAV2,0.7021587378774848
PPARG,CD300LG,0.7527070056016935
PPARG,CD36,0.7057554768818313
PPARG,CDO1,0.7073291447948095
PPARG,CES1,0.7051630543629852
PPARG,CFD,0.7086540442406778
PPARG,CIDEC,0.7871981203794136
PPARG,CPA1,0.703426382234499
PPARG,CRHBP,0.7418677945199458
PPARG,EBF1,0.7385205339755763
PPARG,EDG1,0.7142688320044517
PPARG,ENPP2,0.7113612181784948
PPARG,F10,0.7012530324550097
PPARG,FHL1,0.7775860993410817
PPARG,FIGF,0.7045850745179247
PPARG,FLJ90650,0.7804239251797686
PPARG,FXYD1,0.7465187267600765
PPARG,G0S2,0.7556905150149935
PPARG,GDF10,0.7010273231219786
PPARG,GLYAT,0.786706982884427
PPARG,GNG11,0.7474869970858579
PPARG,GPAM,0.7472182332600635
PPARG,GPD1,0.7906585501963518
PPARG,GPR146,0.770358823678305
PPARG,GPX3,0.7576782426954547
PPARG,HEPACAM,0.7550059956277799
PPARG,HSPB7,0.7582088911928877
PPARG,ITGA7,0.7423769173431982
PPARG,ITIH5,0.7983265338425726
PPARG,KCNIP2,0.7690501882385745
PPARG,KIAA1881,0.7007612436850008
PPARG,LDB2,0.734260575390835
PPARG,LGALS12,0.7199767162864701
PPARG,LHFP,0.7224045031478218
PPARG,LIPE,0.7117170991072196
PPARG,LOC221091,0.7331220768523203
PPARG,LPL,0.7424570102477646
PPARG,MAP1LC3C,0.7163411805497901
PPARG,MRAP,0.7484562531027844
PPARG,MYOC,0.7071381879534033
PPARG,NNAT,0.7078089126547651
PPARG,NPR1,0.8071405122891562
PPARG,PCK1,0.7779135172314771
PPARG,PDE2A,0.7847418106093557
PPARG,PDK4,0.7155253688281104
PPARG,PLAC9,0.7259726354520586
PPARG,PPAP2A,0.7012491069009907
PPARG,RBP4,0.8042165340170152
PPARG,RDH5,0.7550781145285542
PPARG,SCARA5,0.7019204330998856
PPARG,SCN4A,0.7117791221843398
PPARG,SDPR,0.7370603931411687
PPARG,SGK2,0.70015956884079
PPARG,SLC16A7,0.7005697548222511
PPARG,SLC19A3,0.7422174966170776
PPARG,SVEP1,0.7364939795721781
PPARG,TEK,0.7050191554946771
PPARG,TGFBR2,0.7053474103294741
PPARG,TIMP4,0.76846652852588
PPARG,TMEM22,0.7162432825383854
PPARG,TMEM37,0.7645608955107405
PPARG,TNMD,0.7808683621336765
PPARG,TSPAN7,0.7018166263240234
TBX15,ABCA6,0.744904451807072
TBX15,ABCA8,0.7201733923634278
TBX15,ADAMTS12,0.7107695791849772
TBX15,AKAP12,0.7887927696993181
TBX15,ANGPTL2,0.7676526297923654
TBX15,AOC3,0.7759964685880986
TBX15,ARHGAP20,0.7231982000145425
TBX15,ASPA,0.7034474739719148
TBX15,BHMT2,0.7212588950874875
TBX15,C10ORF56,0.721969201879512
TBX15,C2ORF32,0.8496774588009612
TBX15,CAV1,0.7394830123449017
TBX15,CCDC80,0.7381042060313914
